Time,Y1_velocity,Y1_position,Clutch_1,Y2_velocity,Y2_position,Clutch_2,Y3_velocity,Y3_position,Clutch_3,Y4_velocity,Y4_position,Clutch_4,Y5_velocity,Y5_position,Clutch_5,Y6_velocity,Y6_position,Clutch_6,Y7_velocity,Y7_position,Clutch_7,Y8_velocity,Y8_position,Clutch_8
18213.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18218.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18223.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18228.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18233.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18238.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18243.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18248.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18253.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18258.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18263.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18268.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18273.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18278.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18283.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18288.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18293.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18298.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18303.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18308.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18313.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18318.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18323.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18328.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18333.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18338.95,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18343.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18348.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18353.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18358.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18363.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18368.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18373.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18378.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18383.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18388.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18393.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18398.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18403.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18408.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18413.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18418.95,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18423.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18428.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18433.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18438.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18443.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18448.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18453.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18458.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18463.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18468.95,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18473.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18478.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18483.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18488.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18493.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18498.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18503.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18508.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18513.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18518.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18523.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18528.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18533.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18538.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18543.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18548.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18553.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18558.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18563.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18568.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18573.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18578.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18583.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18588.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18593.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18598.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18603.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18608.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18613.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18618.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18623.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18628.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18633.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18638.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18643.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18648.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18653.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18658.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18663.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18668.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18673.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18678.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18683.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18688.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18693.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18698.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18703.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18708.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18713.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18718.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18723.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18728.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18733.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18738.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18743.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18748.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18753.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18758.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18763.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18768.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18773.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18778.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18783.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18788.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18793.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18798.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18803.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18808.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18813.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18818.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18823.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18828.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18833.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18838.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18843.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18848.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18853.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18858.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18863.95,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18868.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18873.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18878.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18883.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18888.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18893.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18898.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18903.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18908.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18913.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18918.95,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18923.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18928.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18933.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18938.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18943.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18948.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18953.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18958.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18963.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18968.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18973.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18978.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18983.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18988.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18993.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18998.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19003.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19008.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19013.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19018.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19023.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19028.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19033.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19038.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19043.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19048.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19053.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19058.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19063.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19068.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19078.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19083.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19088.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19093.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19098.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19103.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19108.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19113.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19118.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19123.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19128.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19133.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19138.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19144,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19149,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19153.99,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19158.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19163.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19168.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19173.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19178.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19183.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19188.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19193.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19198.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19203.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19208.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19213.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19218.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19223.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19228.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19233.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19238.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19243.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19248.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19253.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19258.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19263.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19268.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19273.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19278.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19283.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19288.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19293.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19298.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19303.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19308.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19313.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19318.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19323.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19328.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19333.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19338.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19343.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19348.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19353.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19358.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19363.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19368.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19373.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19378.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19383.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19388.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19393.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19403.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19408.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19413.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19418.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19423.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19428.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19433.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19438.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19443.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19448.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19453.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19458.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19463.97,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19468.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19473.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19478.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19483.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19488.96,0,0,0,0,-61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
